DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
21-Jul-2025,EQ,"3,391.00","3,439.10","3,365.20","3,402.90","3,428.00","3,433.00","3,413.52","3,867.00","2,925.00",561799,"1,91,77,13,994.90",53659
18-Jul-2025,EQ,"3,444.00","3,444.00","3,392.00","3,433.30","3,398.00","3,402.90","3,409.47","3,867.00","2,925.00",293360,"1,00,02,03,582.20",31622
17-Jul-2025,EQ,"3,418.40","3,448.00","3,416.50","3,417.30","3,429.90","3,433.30","3,435.39","3,867.00","2,925.00",559482,"1,92,20,41,447.00",44190
16-Jul-2025,EQ,"3,417.00","3,422.20","3,388.50","3,415.00","3,418.00","3,417.30","3,409.55","3,867.00","2,925.00",669532,"2,28,28,03,318.10",59314
15-Jul-2025,EQ,"3,418.00","3,422.00","3,387.70","3,404.70","3,416.00","3,415.00","3,408.76","3,867.00","2,925.00",686088,"2,33,87,08,389.10",59160
14-Jul-2025,EQ,"3,372.00","3,410.00","3,344.00","3,361.60","3,402.00","3,404.70","3,380.37","3,867.00","2,925.00",755781,"2,55,48,19,682.60",59598
11-Jul-2025,EQ,"3,408.00","3,422.20","3,357.00","3,419.80","3,361.00","3,361.60","3,384.57","3,867.00","2,925.00",856956,"2,90,04,30,166.60",79607
10-Jul-2025,EQ,"3,432.10","3,445.00","3,414.00","3,432.10","3,414.90","3,419.80","3,427.43","3,867.00","2,925.00",496586,"1,70,20,12,571.90",45487
09-Jul-2025,EQ,"3,441.30","3,461.50","3,420.60","3,441.30","3,431.00","3,432.10","3,436.17","3,867.00","2,925.00",1868271,"6,41,96,88,359.40",118992
08-Jul-2025,EQ,"3,581.80","3,581.80","3,435.00","3,666.10","3,440.00","3,441.30","3,472.97","3,867.00","2,925.00",3952270,"13,72,61,07,743.70",294383
07-Jul-2025,EQ,"3,675.50","3,696.00","3,647.90","3,686.90","3,670.00","3,666.10","3,664.83","3,867.00","2,925.00",829472,"3,03,98,73,515.80",65557
04-Jul-2025,EQ,"3,666.00","3,690.10","3,645.10","3,678.70","3,684.00","3,686.90","3,668.61","3,867.00","2,925.00",629926,"2,31,09,55,899.40",55072
03-Jul-2025,EQ,"3,702.00","3,712.90","3,672.20","3,708.00","3,684.00","3,678.70","3,690.25","3,867.00","2,925.00",528710,"1,95,10,71,711.20",64998
02-Jul-2025,EQ,"3,705.00","3,721.90","3,689.00","3,700.50","3,707.00","3,708.00","3,706.02","3,867.00","2,925.00",583514,"2,16,25,15,600.10",46027
01-Jul-2025,EQ,"3,699.00","3,726.50","3,667.00","3,690.20","3,697.00","3,700.50","3,703.30","3,867.00","2,925.00",947173,"3,50,76,61,875.60",67562
30-Jun-2025,EQ,"3,666.20","3,698.50","3,652.00","3,666.20","3,688.00","3,690.20","3,680.66","3,867.00","2,925.00",921775,"3,39,27,36,425.00",79644
27-Jun-2025,EQ,"3,700.00","3,709.10","3,659.50","3,694.70","3,669.50","3,666.20","3,673.76","3,867.00","2,925.00",601285,"2,20,89,73,974.60",67828
26-Jun-2025,EQ,"3,655.00","3,700.50","3,644.00","3,652.20","3,694.60","3,694.70","3,680.02","3,867.00","2,925.00",1620497,"5,96,34,60,137.40",88763
25-Jun-2025,EQ,"3,550.00","3,665.00","3,550.00","3,526.00","3,655.00","3,652.20","3,632.71","3,867.00","2,925.00",2697912,"9,80,07,22,482.30",148940
24-Jun-2025,EQ,"3,523.10","3,567.00","3,506.10","3,505.70","3,539.00","3,526.00","3,534.12","3,867.00","2,925.00",968797,"3,42,38,48,127.30",98270
23-Jun-2025,EQ,"3,480.20","3,528.50","3,473.00","3,519.00","3,502.90","3,505.70","3,495.86","3,867.00","2,925.00",643325,"2,24,89,75,836.00",47761
20-Jun-2025,EQ,"3,500.00","3,545.00","3,489.00","3,505.40","3,510.40","3,519.00","3,519.36","3,867.00","2,925.00",2941214,"10,35,11,90,183.90",114378
19-Jun-2025,EQ,"3,478.80","3,521.60","3,467.80","3,467.80","3,500.20","3,505.40","3,505.53","3,867.00","2,925.00",1022566,"3,58,46,37,805.90",85489
18-Jun-2025,EQ,"3,406.00","3,480.00","3,390.00","3,405.70","3,478.80","3,467.80","3,438.07","3,867.00","2,925.00",972739,"3,34,43,41,902.60",70473
17-Jun-2025,EQ,"3,428.00","3,437.60","3,395.40","3,438.10","3,406.40","3,405.70","3,409.47","3,867.00","2,925.00",1000345,"3,41,06,41,806.10",74325
16-Jun-2025,EQ,"3,411.00","3,453.70","3,396.20","3,421.90","3,437.10","3,438.10","3,431.65","3,867.00","2,925.00",534665,"1,83,47,80,596.10",45834
13-Jun-2025,EQ,"3,409.70","3,440.80","3,383.00","3,452.70","3,420.00","3,421.90","3,421.14","3,867.00","2,925.00",821750,"2,81,13,25,479.60",55825
12-Jun-2025,EQ,"3,548.00","3,559.80","3,445.50","3,541.60","3,448.90","3,452.70","3,488.45","3,867.00","2,925.00",811822,"2,83,20,04,470.30",68748
11-Jun-2025,EQ,"3,525.00","3,549.00","3,505.00","3,524.20","3,534.70","3,541.60","3,525.77","3,867.00","2,925.00",505077,"1,78,07,84,441.60",44670
10-Jun-2025,EQ,"3,545.00","3,545.00","3,506.10","3,533.90","3,523.80","3,524.20","3,523.84","3,867.00","2,925.00",561695,"1,97,93,21,023.50",56305
09-Jun-2025,EQ,"3,564.80","3,580.00","3,521.20","3,559.90","3,533.90","3,533.90","3,542.12","3,867.00","2,925.00",540262,"1,91,36,74,011.20",56193
06-Jun-2025,EQ,"3,524.00","3,570.90","3,486.20","3,504.00","3,561.90","3,559.90","3,541.14","3,867.00","2,925.00",602422,"2,13,32,63,196.40",44834
05-Jun-2025,EQ,"3,498.70","3,535.00","3,474.20","3,499.80","3,502.40","3,504.00","3,504.79","3,867.00","2,925.00",608651,"2,13,31,96,612.40",56202
04-Jun-2025,EQ,"3,506.10","3,519.80","3,486.00","3,519.80","3,498.70","3,499.80","3,501.24","3,867.00","2,925.00",410354,"1,43,67,47,340.50",38244
03-Jun-2025,EQ,"3,525.50","3,580.00","3,503.50","3,525.50","3,521.00","3,519.80","3,524.65","3,867.00","2,925.00",676943,"2,38,59,84,927.60",65935
02-Jun-2025,EQ,"3,525.10","3,542.00","3,475.90","3,555.00","3,534.90","3,525.50","3,512.05","3,867.00","2,925.00",726392,"2,55,11,24,749.70",53984
30-May-2025,EQ,"3,580.00","3,605.00","3,542.10","3,588.30","3,550.00","3,555.00","3,564.53","3,867.00","2,925.00",962944,"3,43,24,46,825.50",49315
29-May-2025,EQ,"3,580.00","3,600.00","3,560.10","3,574.70","3,600.00","3,588.30","3,582.16","3,867.00","2,925.00",513095,"1,83,79,89,558.50",40146
28-May-2025,EQ,"3,595.00","3,601.60","3,545.00","3,589.40","3,572.00","3,574.70","3,571.58","3,867.00","2,925.00",449324,"1,60,47,97,879.40",36449
27-May-2025,EQ,"3,615.00","3,639.00","3,562.20","3,610.30","3,589.60","3,589.40","3,588.33","3,867.00","2,925.00",1019733,"3,65,91,37,821.50",113185
26-May-2025,EQ,"3,576.00","3,640.00","3,570.40","3,579.70","3,614.40","3,610.30","3,610.92","3,867.00","2,925.00",525514,"1,89,75,87,778.80",58759
23-May-2025,EQ,"3,531.00","3,606.30","3,523.00","3,541.00","3,579.00","3,579.70","3,576.65","3,867.00","2,925.00",416717,"1,49,04,48,831.00",40811
22-May-2025,EQ,"3,565.00","3,575.00","3,516.10","3,580.50","3,550.80","3,541.00","3,540.38","3,867.00","2,925.00",709846,"2,51,31,21,336.50",57639
21-May-2025,EQ,"3,570.00","3,623.10","3,567.30","3,580.60","3,584.00","3,580.50","3,588.62","3,867.00","2,925.00",415016,"1,48,93,35,907.20",35704
20-May-2025,EQ,"3,617.70","3,620.00","3,575.10","3,617.70","3,579.40","3,580.60","3,593.71","3,867.00","2,925.00",811416,"2,91,59,91,036.40",63401
19-May-2025,EQ,"3,617.00","3,649.50","3,611.40","3,633.70","3,612.00","3,617.70","3,627.37","3,867.00","2,925.00",376760,"1,36,66,48,570.10",50988
16-May-2025,EQ,"3,654.00","3,655.90","3,613.40","3,636.80","3,633.20","3,633.70","3,630.78","3,867.00","2,925.00",525064,"1,90,63,89,308.60",40579
15-May-2025,EQ,"3,597.00","3,665.00","3,553.90","3,587.60","3,628.80","3,636.80","3,619.48","3,867.00","2,925.00",1227751,"4,44,38,14,864.60",98154
14-May-2025,EQ,"3,555.00","3,610.00","3,550.00","3,563.20","3,585.20","3,587.60","3,586.87","3,867.00","2,925.00",588159,"2,10,96,52,660.90",49709
13-May-2025,EQ,"3,562.90","3,588.40","3,540.10","3,562.90","3,556.00","3,563.20","3,561.60","3,867.00","2,925.00",996541,"3,54,92,80,743.30",91133
12-May-2025,EQ,"3,537.20","3,585.00","3,530.30","3,510.30","3,567.00","3,562.90","3,561.90","3,867.00","2,925.00",956930,"3,40,84,90,656.70",79243
09-May-2025,EQ,"3,367.00","3,530.00","3,354.20","3,369.30","3,509.90","3,510.30","3,496.81","3,867.00","2,925.00",2863992,"10,01,48,33,930.60",204685
08-May-2025,EQ,"3,349.90","3,412.50","3,325.00","3,338.90","3,345.00","3,369.30","3,373.34","3,867.00","2,925.00",1597339,"5,38,83,67,799.20",111344
07-May-2025,EQ,"3,280.00","3,381.00","3,260.20","3,299.30","3,338.00","3,338.90","3,332.39","3,867.00","2,925.00",1047443,"3,49,04,92,196.10",69814
06-May-2025,EQ,"3,321.80","3,325.30","3,245.50","3,321.80","3,291.00","3,299.30","3,281.15","3,867.00","2,925.00",650789,"2,13,53,39,392.10",63207
05-May-2025,EQ,"3,357.70","3,408.50","3,307.00","3,341.00","3,315.00","3,321.80","3,350.37","3,867.00","2,925.00",565178,"1,89,35,54,061.90",51968
02-May-2025,EQ,"3,362.10","3,381.50","3,324.00","3,379.70","3,330.00","3,341.00","3,350.10","3,867.00","2,925.00",668467,"2,23,94,31,081.30",80561
30-Apr-2025,EQ,"3,374.00","3,409.00","3,354.30","3,378.60","3,356.30","3,379.70","3,386.38","3,867.00","2,925.00",708818,"2,40,03,28,199.20",56811
29-Apr-2025,EQ,"3,375.90","3,398.00","3,354.00","3,369.10","3,375.20","3,378.60","3,378.78","3,867.00","2,925.00",575435,"1,94,42,70,229.70",57300
28-Apr-2025,EQ,"3,356.00","3,397.40","3,351.00","3,365.20","3,369.90","3,369.10","3,374.56","3,867.00","2,925.00",384147,"1,29,63,25,533.10",44189
25-Apr-2025,EQ,"3,382.60","3,419.50","3,316.00","3,382.60","3,357.00","3,365.20","3,364.77","3,867.00","2,925.00",704325,"2,36,98,89,835.80",56990
24-Apr-2025,EQ,"3,356.80","3,395.00","3,344.00","3,357.30","3,387.00","3,382.60","3,374.40","3,867.00","2,925.00",901747,"3,04,28,53,754.40",55946
23-Apr-2025,EQ,"3,357.00","3,373.70","3,315.50","3,337.40","3,350.30","3,357.30","3,347.94","3,867.00","2,925.00",628656,"2,10,47,01,302.50",57955
22-Apr-2025,EQ,"3,336.10","3,358.80","3,320.10","3,336.10","3,341.30","3,337.40","3,337.73","3,867.00","2,925.00",609213,"2,03,33,87,516.90",53198
21-Apr-2025,EQ,"3,314.00","3,353.50","3,290.00","3,327.50","3,345.00","3,336.10","3,329.40","3,867.00","2,925.00",672129,"2,23,77,88,941.10",65177
17-Apr-2025,EQ,"3,250.00","3,334.80","3,211.20","3,272.10","3,322.00","3,327.50","3,288.54","3,867.00","2,925.00",1083612,"3,56,34,98,012.80",98982
16-Apr-2025,EQ,"3,250.00","3,286.00","3,245.10","3,273.40","3,269.70","3,272.10","3,268.42","3,867.00","2,925.00",889943,"2,90,87,11,519.60",90706
15-Apr-2025,EQ,"3,270.00","3,285.00","3,245.10","3,234.90","3,271.00","3,273.40","3,271.44","3,867.00","2,925.00",1121769,"3,66,98,03,668.10",79464
11-Apr-2025,EQ,"3,222.00","3,242.55","3,201.25","3,174.15","3,234.00","3,234.90","3,226.11","3,867.00","2,925.00",814920,"2,62,90,19,827.55",80813
09-Apr-2025,EQ,"3,137.85","3,188.25","3,090.70","3,122.30","3,178.95","3,174.15","3,161.41","3,867.00","2,925.00",1215988,"3,84,42,40,464.05",144003
08-Apr-2025,EQ,"3,149.70","3,227.25","3,101.00","3,022.20","3,124.35","3,122.30","3,148.82","3,867.00","2,925.00",2830156,"8,91,16,41,410.85",187521
07-Apr-2025,EQ,"2,925.00","3,048.00","2,925.00","3,076.20","3,046.10","3,022.20","2,996.48","3,867.00","2,925.00",1378989,"4,13,21,19,551.30",120442
04-Apr-2025,EQ,"3,099.00","3,114.90","3,050.00","3,127.55","3,078.00","3,076.20","3,083.14","3,867.00","2,971.15",901801,"2,78,03,82,869.15",53461
03-Apr-2025,EQ,"3,071.00","3,151.00","3,068.00","3,098.45","3,125.00","3,127.55","3,129.58","3,867.00","2,971.15",1115568,"3,49,12,60,055.15",68566
02-Apr-2025,EQ,"3,011.00","3,105.00","2,971.15","2,986.95","3,102.30","3,098.45","3,057.30","3,867.00","2,971.15",1674921,"5,12,07,33,421.55",88599
01-Apr-2025,EQ,"3,053.70","3,075.70","2,982.00","3,063.35","2,988.45","2,986.95","3,008.79","3,867.00","2,982.00",1068622,"3,21,52,55,258.05",101127
28-Mar-2025,EQ,"3,094.00","3,111.80","3,051.05","3,087.65","3,062.00","3,063.35","3,079.14","3,867.00","2,985.05",778417,"2,39,68,56,499.80",64248
27-Mar-2025,EQ,"3,047.55","3,097.70","3,047.55","3,057.50","3,091.40","3,087.65","3,079.63","3,867.00","2,985.05",1635143,"5,03,56,42,166.10",92761
26-Mar-2025,EQ,"3,068.95","3,077.75","3,034.55","3,053.70","3,060.00","3,057.50","3,058.36","3,867.00","2,985.05",1010449,"3,09,03,21,629.80",85568
25-Mar-2025,EQ,"3,085.00","3,099.95","3,046.00","3,079.10","3,048.30","3,053.70","3,067.41","3,867.00","2,985.05",1174346,"3,60,21,99,434.75",105972
24-Mar-2025,EQ,"3,168.20","3,175.95","3,075.00","3,162.70","3,076.00","3,079.10","3,091.72","3,867.00","2,985.05",1481216,"4,57,95,12,412.50",122732
21-Mar-2025,EQ,"3,186.95","3,190.00","3,154.95","3,193.10","3,166.75","3,162.70","3,168.29","3,867.00","2,985.05",1181974,"3,74,48,34,772.90",88848
20-Mar-2025,EQ,"3,100.00","3,205.00","3,080.00","3,076.30","3,183.05","3,193.10","3,170.04","3,867.00","2,985.05",1542807,"4,89,07,60,482.45",118687
19-Mar-2025,EQ,"3,088.05","3,095.00","3,058.20","3,081.70","3,077.00","3,076.30","3,074.13","3,867.00","2,985.05",730983,"2,24,71,33,157.55",63305
18-Mar-2025,EQ,"3,030.75","3,088.00","3,015.40","3,017.35","3,088.00","3,081.70","3,061.34","3,867.00","2,985.05",865951,"2,65,09,73,987.65",83506
17-Mar-2025,EQ,"2,985.05","3,036.40","2,985.05","3,010.15","3,016.40","3,017.35","3,015.38","3,867.00","2,985.05",632348,"1,90,67,71,489.35",57116
13-Mar-2025,EQ,"3,019.40","3,049.50","3,000.30","3,018.95","3,005.00","3,010.15","3,017.81","3,867.00","2,996.05",785215,"2,36,96,28,694.85",73946
12-Mar-2025,EQ,"3,037.40","3,053.80","2,996.05","3,046.40","3,019.35","3,018.95","3,022.00","3,867.00","2,996.05",489535,"1,47,93,75,521.15",70066
11-Mar-2025,EQ,"3,015.00","3,055.90","3,010.00","3,026.80","3,053.90","3,046.40","3,040.14","3,867.00","3,010.00",576260,"1,75,19,09,672.55",59513
10-Mar-2025,EQ,"3,080.00","3,083.00","3,021.10","3,079.35","3,027.60","3,026.80","3,041.98","3,867.00","3,017.00",855408,"2,60,21,33,629.50",86076
07-Mar-2025,EQ,"3,121.10","3,124.60","3,074.65","3,121.10","3,080.00","3,079.35","3,092.27","3,867.00","3,017.00",1020056,"3,15,42,84,650.15",59320
06-Mar-2025,EQ,"3,091.20","3,131.65","3,047.00","3,086.55","3,125.00","3,121.10","3,086.41","3,867.00","3,017.00",1399483,"4,31,93,71,944.80",105110
05-Mar-2025,EQ,"3,048.50","3,107.45","3,035.70","3,048.50","3,092.15","3,086.55","3,084.07","3,867.00","3,017.00",579883,"1,78,83,97,632.10",57473
04-Mar-2025,EQ,"3,050.00","3,070.00","3,017.00","3,082.00","3,048.95","3,048.50","3,036.72","3,867.00","3,017.00",1186136,"3,60,19,57,875.55",115832
03-Mar-2025,EQ,"3,090.00","3,102.10","3,057.75","3,077.25","3,082.55","3,082.00","3,081.14","3,867.00","3,055.65",516171,"1,59,03,96,127.15",77522
28-Feb-2025,EQ,"3,202.00","3,217.95","3,060.00","3,223.10","3,087.00","3,077.25","3,100.15","3,867.00","3,055.65",1322618,"4,10,03,14,628.40",119307
27-Feb-2025,EQ,"3,198.80","3,228.00","3,176.95","3,198.80","3,225.00","3,223.10","3,207.40","3,867.00","3,055.65",604023,"1,93,73,40,769.10",62303
25-Feb-2025,EQ,"3,140.00","3,211.50","3,136.55","3,173.00","3,200.75","3,198.80","3,191.57","3,867.00","3,055.65",642281,"2,04,98,83,941.20",69880
24-Feb-2025,EQ,"3,131.00","3,187.95","3,131.00","3,179.90","3,172.00","3,173.00","3,172.49","3,867.00","3,055.65",431232,"1,36,80,77,841.35",63117
19-Feb-2025,EQ,"3,220.00","3,253.65","3,191.80","3,221.85","3,205.80","3,210.30","3,219.83","3,867.00","3,055.65",521953,"1,68,05,99,297.70",48047
18-Feb-2025,EQ,"3,234.80","3,244.00","3,192.30","3,233.20","3,219.00","3,221.85","3,215.97","3,867.00","3,055.65",592636,"1,90,59,01,694.15",57130
17-Feb-2025,EQ,"3,195.25","3,238.50","3,176.00","3,213.25","3,226.60","3,233.20","3,216.91","3,867.00","3,055.65",712614,"2,29,24,14,904.50",84620
14-Feb-2025,EQ,"3,236.30","3,253.00","3,186.45","3,231.50","3,211.00","3,213.25","3,213.87","3,867.00","3,055.65",587411,"1,88,78,64,280.00",61210
13-Feb-2025,EQ,"3,250.25","3,277.95","3,215.20","3,255.45","3,230.50","3,231.50","3,247.61","3,867.00","3,055.65",727243,"2,36,18,05,057.70",67859
12-Feb-2025,EQ,"3,282.75","3,317.40","3,212.60","3,281.80","3,258.00","3,255.45","3,263.30","3,867.00","3,055.65",774619,"2,52,78,15,057.75",96248
11-Feb-2025,EQ,"3,334.70","3,348.00","3,271.60","3,327.45","3,284.90","3,281.80","3,302.83","3,867.00","3,055.65",903965,"2,98,56,46,654.20",91875
10-Feb-2025,EQ,"3,415.00","3,425.00","3,311.00","3,424.80","3,325.00","3,327.45","3,349.36","3,867.00","3,055.65",904436,"3,02,92,81,222.45",86914
07-Feb-2025,EQ,"3,414.90","3,453.90","3,388.20","3,410.75","3,432.85","3,424.80","3,426.48","3,867.00","3,055.65",740155,"2,53,61,28,148.60",87937
06-Feb-2025,EQ,"3,490.90","3,504.25","3,397.85","3,490.90","3,413.00","3,410.75","3,426.27","3,867.00","3,055.65",1059617,"3,63,05,38,717.40",96306
05-Feb-2025,EQ,"3,596.00","3,652.00","3,472.20","3,597.70","3,490.00","3,490.90","3,525.11","3,867.00","3,055.65",2165947,"7,63,52,01,454.50",158302
04-Feb-2025,EQ,"3,590.00","3,614.00","3,520.00","3,580.30","3,588.00","3,597.70","3,573.89","3,867.00","3,055.65",1279779,"4,57,37,87,179.75",146242
03-Feb-2025,EQ,"3,565.00","3,642.55","3,551.75","3,552.00","3,574.35","3,580.30","3,596.75","3,867.00","3,055.65",1543897,"5,55,30,11,447.90",142424
01-Feb-2025,EQ,"3,527.00","3,635.15","3,408.00","3,490.25","3,572.40","3,552.00","3,512.49","3,886.95","3,055.65",2186692,"7,68,07,38,274.75",132302
31-Jan-2025,EQ,"3,400.00","3,527.45","3,392.40","3,368.40","3,491.30","3,490.25","3,486.67","3,886.95","3,055.65",1212261,"4,22,67,53,794.20",122515
30-Jan-2025,EQ,"3,370.65","3,390.00","3,345.20","3,370.75","3,371.65","3,368.40","3,369.77","3,886.95","3,055.65",688608,"2,32,04,51,065.00",56941
29-Jan-2025,EQ,"3,339.20","3,375.00","3,309.05","3,325.90","3,356.95","3,370.75","3,355.65","3,886.95","3,055.65",570137,"1,91,31,82,482.65",58151
28-Jan-2025,EQ,"3,319.35","3,370.85","3,299.55","3,319.35","3,329.85","3,325.90","3,333.91","3,886.95","3,055.65",579957,"1,93,35,26,005.70",69453
27-Jan-2025,EQ,"3,388.00","3,401.95","3,307.25","3,402.15","3,312.00","3,319.35","3,348.23","3,886.95","3,055.65",618309,"2,07,02,39,086.95",60108
24-Jan-2025,EQ,"3,407.00","3,447.65","3,380.45","3,398.55","3,398.00","3,402.15","3,406.34","3,886.95","3,055.65",564244,"1,92,20,08,513.75",50633
23-Jan-2025,EQ,"3,356.45","3,433.00","3,325.50","3,356.45","3,399.30","3,398.55","3,393.01","3,886.95","3,055.65",713603,"2,42,12,64,041.15",69051
22-Jan-2025,EQ,"3,354.80","3,385.00","3,334.65","3,353.35","3,355.00","3,356.45","3,360.13","3,886.95","3,055.65",598329,"2,01,04,64,271.15",56381
21-Jan-2025,EQ,"3,400.95","3,412.70","3,335.15","3,382.25","3,364.00","3,353.35","3,368.38","3,886.95","3,055.65",1016047,"3,42,24,35,903.20",85762
20-Jan-2025,EQ,"3,374.10","3,407.70","3,347.50","3,357.40","3,393.00","3,382.25","3,384.16","3,886.95","3,055.65",722342,"2,44,45,22,674.70",53540
17-Jan-2025,EQ,"3,319.90","3,368.00","3,285.05","3,316.90","3,358.05","3,357.40","3,338.55","3,886.95","3,055.65",559153,"1,86,67,60,385.90",49956
16-Jan-2025,EQ,"3,327.00","3,338.85","3,282.00","3,323.50","3,321.00","3,316.90","3,300.98","3,886.95","3,055.65",1170734,"3,86,45,64,001.55",80503
15-Jan-2025,EQ,"3,322.00","3,340.50","3,283.00","3,322.50","3,322.00","3,323.50","3,306.68","3,886.95","3,055.65",1169593,"3,86,74,71,672.45",86331
14-Jan-2025,EQ,"3,400.00","3,429.00","3,310.00","3,382.75","3,335.00","3,322.50","3,338.78","3,886.95","3,055.65",1133561,"3,78,47,11,721.55",84328
13-Jan-2025,EQ,"3,380.00","3,467.00","3,352.50","3,440.25","3,384.55","3,382.75","3,406.58","3,886.95","3,055.65",1282557,"4,36,91,27,555.85",94131
10-Jan-2025,EQ,"3,462.00","3,488.00","3,428.75","3,487.05","3,439.00","3,440.25","3,453.68","3,886.95","3,055.65",570060,"1,96,88,04,832.45",64008
09-Jan-2025,EQ,"3,485.95","3,506.45","3,461.55","3,484.05","3,489.00","3,487.05","3,484.27","3,886.95","3,055.65",826237,"2,87,88,36,473.20",73482
08-Jan-2025,EQ,"3,487.65","3,514.50","3,391.30","3,505.10","3,485.15","3,484.05","3,451.64","3,886.95","3,055.65",1317377,"4,54,71,08,404.25",110053
07-Jan-2025,EQ,"3,490.00","3,576.70","3,485.00","3,470.40","3,490.90","3,505.10","3,533.44","3,886.95","3,055.65",2389563,"8,44,33,82,226.00",159776
06-Jan-2025,EQ,"3,490.00","3,528.50","3,441.20","3,451.65","3,476.50","3,470.40","3,490.62","3,886.95","3,055.65",2145936,"7,49,06,41,820.45",163209
03-Jan-2025,EQ,"3,395.00","3,481.95","3,377.95","3,388.95","3,450.00","3,451.65","3,447.09","3,886.95","3,055.65",1630862,"5,62,17,28,416.85",140337
02-Jan-2025,EQ,"3,264.00","3,400.95","3,251.00","3,253.85","3,399.90","3,388.95","3,339.78","3,886.95","3,055.65",1152493,"3,84,90,68,650.90",98727
01-Jan-2025,EQ,"3,248.00","3,269.90","3,244.05","3,253.15","3,253.95","3,253.85","3,254.98","3,886.95","3,055.65",357376,"1,16,32,52,543.00",49516
31-Dec-2024,EQ,"3,250.00","3,275.65","3,230.80","3,257.35","3,254.00","3,253.15","3,252.74","3,886.95","3,055.65",616440,"2,00,51,17,085.35",59847
30-Dec-2024,EQ,"3,309.95","3,317.95","3,247.45","3,309.20","3,257.00","3,257.35","3,273.16","3,886.95","3,055.65",941859,"3,08,28,58,650.15",56865
27-Dec-2024,EQ,"3,319.85","3,345.00","3,301.10","3,323.05","3,310.00","3,309.20","3,321.89","3,886.95","3,055.65",568989,"1,89,01,20,474.60",44646
26-Dec-2024,EQ,"3,365.00","3,371.85","3,312.65","3,353.40","3,314.00","3,323.05","3,337.51","3,886.95","3,055.65",637094,"2,12,63,07,475.65",65169
24-Dec-2024,EQ,"3,385.35","3,419.00","3,338.20","3,396.95","3,359.00","3,353.40","3,372.29","3,886.95","3,055.65",485245,"1,63,63,88,950.80",59157
23-Dec-2024,EQ,"3,378.10","3,406.30","3,336.65","3,356.25","3,391.35","3,396.95","3,387.98","3,886.95","3,055.65",691202,"2,34,17,75,122.85",66373
20-Dec-2024,EQ,"3,350.00","3,419.00","3,333.15","3,356.85","3,344.90","3,356.25","3,370.52","3,886.95","3,055.65",1235769,"4,16,51,86,079.10",96622
19-Dec-2024,EQ,"3,349.60","3,399.95","3,332.00","3,401.90","3,358.00","3,356.85","3,364.99","3,886.95","3,055.65",732634,"2,46,53,06,765.55",53341
18-Dec-2024,EQ,"3,401.20","3,424.00","3,390.00","3,406.10","3,403.85","3,401.90","3,403.89","3,886.95","3,055.65",646145,"2,19,94,04,078.85",52863
17-Dec-2024,EQ,"3,422.05","3,449.40","3,397.60","3,438.20","3,406.50","3,406.10","3,412.96","3,886.95","3,055.65",1005604,"3,43,20,87,342.80",75642
16-Dec-2024,EQ,"3,505.00","3,511.00","3,429.00","3,508.85","3,440.00","3,438.20","3,448.67","3,886.95","3,055.65",1295227,"4,46,68,10,282.75",112361
13-Dec-2024,EQ,"3,420.00","3,518.00","3,380.25","3,445.75","3,511.00","3,508.85","3,459.79","3,886.95","3,055.65",1242351,"4,29,82,70,978.20",109368
12-Dec-2024,EQ,"3,470.50","3,473.10","3,412.00","3,473.10","3,440.15","3,445.75","3,440.90","3,886.95","3,055.65",926472,"3,18,78,96,393.60",78691
11-Dec-2024,EQ,"3,484.75","3,490.75","3,460.30","3,475.75","3,471.80","3,473.10","3,472.71","3,886.95","3,055.65",554702,"1,92,63,17,334.95",53036
10-Dec-2024,EQ,"3,470.00","3,516.95","3,436.05","3,468.20","3,479.90","3,475.75","3,482.97","3,886.95","3,055.65",1063355,"3,70,36,37,092.80",83557
09-Dec-2024,EQ,"3,467.50","3,488.25","3,446.90","3,470.10","3,466.50","3,468.20","3,466.61","3,886.95","3,055.65",926422,"3,21,15,45,197.45",84569
06-Dec-2024,EQ,"3,453.95","3,499.65","3,430.00","3,441.05","3,467.35","3,470.10","3,471.63","3,886.95","3,055.65",1278516,"4,43,85,31,336.15",101693
05-Dec-2024,EQ,"3,374.95","3,465.40","3,353.60","3,364.45","3,438.10","3,441.05","3,418.98","3,886.95","3,055.65",2383630,"8,14,95,72,144.05",156477
04-Dec-2024,EQ,"3,342.00","3,383.00","3,338.00","3,332.75","3,368.00","3,364.45","3,361.30","3,886.95","3,055.65",1630076,"5,47,91,74,460.30",113802
03-Dec-2024,EQ,"3,290.00","3,338.70","3,276.60","3,306.85","3,331.00","3,332.75","3,322.52","3,886.95","3,055.65",1162310,"3,86,17,92,773.85",119085
02-Dec-2024,EQ,"3,249.00","3,309.90","3,222.05","3,249.00","3,302.00","3,306.85","3,283.51","3,886.95","3,055.65",915980,"3,00,76,32,322.85",79049
29-Nov-2024,EQ,"3,212.35","3,260.00","3,212.35","3,212.35","3,245.00","3,249.00","3,245.56","3,886.95","3,055.65",1139585,"3,69,85,86,070.85",102334
28-Nov-2024,EQ,"3,292.00","3,305.00","3,200.35","3,291.65","3,224.80","3,212.35","3,233.81","3,886.95","3,055.65",1701387,"5,50,19,68,434.75",146152
